,Tweet,Sentiment
964,@Solomon_Kaweesa @Solomon_Kaweesa olaba Charles yaturungunyanga abafaaransa nga akyali prince kati kafuuse nabagereka kamacron Emanuel na bantube bajjakiwulila😝,0
965,'Charles and William set to revolutionise Britain's monarchy' https://t.co/RndGtLFUTi,0
966,"Expert Says Photo of King Charles, Prince William, Camilla, and Kate Sends Clear Message to Prince Harry and Meghan Markle https://t.co/GekLAKAuks",1
967,"@clairemicarla It was worn for the first time at a 1994 dinner at the Serpentine Gallery in Kensington Gardens. The garment has been interpreted as having been worn ""in revenge"" for the televised admission of adultery by her husband, Prince Charles (now Charles III). Revenge dress.",-1
968,"@kristenmeinzer @Jack_Royston @Newsweek I think we should be clear as per George V's convention, Archie &amp; Lili became HRH Prince and Princess the day the Queen passed.

King Charles folks aren't considering whether or not to give them titles, they are trying to machinate ways to take them away. Big difference. Racism!",-1
969,@AP She did this as a favor to Charles the Cruel so he could strip HRH Prince Archie and HRH Princess Lilibet of their titles without being called out for his pettiness and racism. I’m sure Margrethe will appreciate her tax-funded reward.,1
970,RT @markjen94406884: @Breck_Worsham Notice that she and prince Charles wife look like sisters,1
971,"First Official Portrait of King Charles with Camilla Revealed: There's No Way Back for Harry and Meghan 
 
A new official portrait of Britain’s royal family shows that Prince Harry and Meghan, Duchess of Sussex, are out of the picture b ...
https://t.co/XXD1qW2eaI https://t.co/TnhEXd0nRK",0
972,"Not by themselves
https://t.co/jAPwZjsvVq",0
973,Poundbury just seems as if Prince Charles decided to transplant the architecture of Dublin 2 and make it a small English town,0
974,Perfect pillow for Prince Charles that https://t.co/3scxg77hn6,1
975,@80_mcswan Prince charles takes millions in holdalls from saudi royal family.,0
976,"Le prince Charles, a eu bcp de chance d’avoir eu sa mère jusqu’à ses 73 ans, je regarde ma mère et je sais que je l’aurais pas jusqu’à cet âge ! Je suis tellement triste 🥲🙃😓😓😥",1
977,"Remember Spike Milligan calling Prince Charles a ""little grovelling bastard"" on live TV. https://t.co/7saCGfijrh",-1
978,"@AfricanGirlGlow It took Prince Charles 24 years after he was created Prince of Wales to learn Welsh.  

And learning a few fancy words for a podcast is not the same as being merged with the culture and traditions of a place.  No wonder Meghan came off as racist, and the backlaash has started",-1
979,"‘It's been done before!' How British royal history puts Meghan and Harry title row to bed
https://t.co/VruCAsV1RA",0
980,@GBNEWS Harry looks more like Prince Charles every day!,1
981,Prince William and Kate Middleton Are Reportedly Getting Another New House https://t.co/eFvqULV4sY King Charles is apparently rethinking the whole family's housing situations.,0
982,"RT @snigskitchen: Exhibit 9: #EditorGate
Both Kate &amp; Meghan did some guest editing. Kate's at Huffington Post is described as adding to her…",0
983,"@chrisshipitv @misanharriman @OneYoungWorld I think this was the way they responded to the photo of King Charles III, Queen Consort Camilla, and the next heir in line to the throne. The Prince and Princess of Wales. It’s so arrogant.",-1
984,"Thank you to Marcus Johns, Hamilton cast member, and Prince George's County native and graduate of Charles Herbert Flowers High School who is always working to promote the arts for young people right here in Maryland. 

https://t.co/uUlsHmVQsW",1
985,"@NaomiSky_15 @LizzieITV @misanharriman It’s in direct response to the photo of King Charles III, Queen Consort Camilla and the Prince and Princess of Wales just released. 🤣 Royals of Montecito. 😏",0
986,RT @quickbeam71: NEVER FORGET @RoyalFamily what #MeghanMarkleIsAGrifter and #PrinceHarryIsATraitor (who doesn’t deserve to be a prince) did…,1
987,@ProcrAstynate Gotta do a Prince Charles banger for 1600,0
988,"Day 1 sack faithful employees, nice ✅
Day 14 make sure Scottish government doesn’t stop you hiking tenants rent, nice ✅
Who said that The Prince was no longer a required text for all billionaire monarchs? ⁦@CliveMyrieBBC⁩ ⁦@bbclaurak⁩  https://t.co/6z4rsyrtug",1
989,YOUR BOYFRIEND WAS SHOWING EVERYONE THE PRINCE CHARLES DJING VIDEO DURING A LIVE PERFORMANCE AT CAFE OTO,0
990,@alpasy3 Sleeping Beauty + Prince Charles.,1
991,"RT @EdzardErnst: Charles, The Alternative Prince: An Unauthorised Biography (Societas) by Ed... https://t.co/bHe6othkzm via @AmazonUK",0
992,@ScuderiaFerrari @Charles_Leclerc @PREMA_Team @insideFDA @Anto_Fuoco Favourite Charles video by far. This and the part that he didn’t know who prince charles was gets me wheezing everytime🤣🤣,0
993,"RT @michaeljames947: @HrmQueene It cannot bet this bloke (Charlie3), since he has already been named…

https://t.co/PV4tQD7GzF",0
994,I seen someone call this economy tha “Prince Charles economy” 😂😂😂,0
995,"Is it me or does anyone know that there isn’t gonna be a £5 note. It’s gonna be a £5 coin with Prince Charles face on???

In my opinion fuck off with the £5 coin. I prefer the £5 nite",-1
996,RT @cateyc4kes: “how can i go as prince charles? i’m PUNY”,0
997,King Charles ‘set to pay rent’ to Prince William since taking the throne https://t.co/jCYN71be9B https://t.co/zvjzOnJeIA,-1
998,"@eastafricatv Nilivutia na siasa za Hayati JPM. Wengine siasa zao ni za kinyonyaji na ni mawakala wa Biden, Putin, Macron, Prince Charles na Jiping.",0
999,Harry was 'not expecting' Britain's love for Charles and Camilla https://t.co/3700MrOXQY,1
1000,"✅🚰  UPDATE – PL25 4JJ 🚰 ✅

We would like to thank our customers for their patience while we completed emergency repair work on Prince Charles Road, St Austell. We are pleased to confirm that supplies in the area are now restored.",1
1001,"RT @RegalFille: A gorgeous picture of Ki g Charles, Queen Camilla with the #Prince  and #PrincessofWales from Buckingham Palace reception h…",1
1002,Why Charles must now pay rent to Prince William since becoming king https://t.co/tJYxpivdpQ,-1
1003,RT @iaann03: In Parallel Universe where Princess Diana remained happy marriage with Prince (Now King) Charles (III) and never died from car…,1
1004,@Sandra74264 @GINGERMEGGS4 I agree with you he is King Charles son he looks like his grandad Prince Philip .,1
1005,@piersmorgan King Charles III &amp; the Royals can easily shut down Prince Harry &amp; delusional Meghan's podcast &amp; book deals by issuing a Cease &amp; Desist Notice. We shall see what the next few weeks shall reveal.,1
1006,In Parallel Universe where Princess Diana remained happy marriage with Prince (Now King) Charles (III) and never died from car crash and became the Queen Consort https://t.co/vpZKmTRHnY,1
1007,"RT @unojen_wood: Prince Charles:
Of course I won't interfere in politics when I am King.
King Charles:
I need to look at this 6 month rent…",0
1008,"@kope_sarah Bless! Lol. Say that 10 times a day and your wish may just come true. But not as long as Prince Harry was born Prince Harry. 🙂
Buy a time machine- go back in time an stop his conception to Prince and Princess Charles and Diana. Good luck! Lol.",1
1009,@GlassSpiderTour @JayneSloan17 @squeezpea @theroyaleditor That earldom is Harry’s he can give it to Archie at any point. Also HRH Prince is his legally since Charles became king per King George V so #KingCharlesTheCruel will need to have an actual law changed to strip them of their titles. He must strip everyone’s below Harry. Sibs 2 https://t.co/25A7ZopThm,1
1010,@jessicaetheri11 @AModernDuchess Was Charles paying retired police officers who can’t carry guns or was it Royal Protection Officers who can carry guns???  Asking for Prince Harry.,0
1011,"Photo of King Charles, Prince William and their wives shows 'stunning example of family unity': expert https://t.co/4AKY3qK1Br via @Yahoo #bodylanguage",1
1012,@SkyNews @Tobias_Ellwood King Charles and Prince of Wales should attend. Far more knowledgeable than Liz Truss.,0
1013,@alanferrier @tompater_tom He has previous https://t.co/9aEELAPrN8,0
1014,"King Charles could offer royal titles to repair the relationship with Prince Harry and Meghan Markle

https://t.co/wyqfjduCKG",0
1015,@nypost I endorse Prince William to be king instead of Charles. See how that works.,1
1016,"@OliverPeed The Sussexes titles can’t be stripped from Prince Harry and Meghan because they were a wedding gift from the late Queen. 

Incendiary for King Charles to ignore the late Queen’s wishes. 

Also totally socially unacceptable to steal back a wedding gift. Next! 

Unheard off",-1
1017,"reconciliation is not possible when we have so many players in their lives so many speakers on their behalf.Only when King Charles, prince William , prince Harry.shsll sit down and shape their larger family with good listener ear, honesty and too much willingness",1
1018,"@thedavidmayshow @drlou57 @royalinstablog @gtconway3d He is horrible to his staff:  ""four gardeners who “lie flat, nose down on a trailer” to hand pluck weeds, because of the prince’s hatred of pesticides"";  https://t.co/eGFutsqBOM",-1
1019,"RT @atmywitsend7: @Morrigan_Astro when you grow up and are constaly told you're better than everyone else, look what happens.
check out the…",1
1020,@angelalevin1 I am not a fan of Camilla because I feel that the loss of Prince Harry was the result of a failed marriage and an incompatible mother and father and one of the reasons for the failure is Camilla's presence and her insistence on communicating with King Charles for,-1
1021,@PerezHilton They don't have titles so how can they be stripped of them? Or you mean King Charles should announce to the world that H&amp;M are lying about their kids being automatically Prince &amp; Princess???,-1
1022,"@Morrigan_Astro when you grow up and are constaly told you're better than everyone else, look what happens.
check out the vids of prince charles for an example, and he's actually the ""good"" brother!",1
1023,wait charles not prince of wales no more help,1
1024,"The head of the house of Wales is now William. Prince Charles's house was dissolved once he became king and dropped his titles. The House of Wales he bestowed upon William's family. Prince Harry is now out of the picture, it's not that hard to follow.",-1
1025,@JenCarsonTaylor @jomilleweb So many people are ignorant of the Prince’s Trust and the amazing work they do. Set up by Charles using the money he earned when in the military.  Young people recognise and applaud the help this amazing charity has given them.,1
1026,@Solomon_Kaweesa Bannage prince charles ne family y'abalangira lwaki batwogeza mu ngero???🤣,0
1027,"@hmcami @larissa7588 @IMegy71 @AgathedeLili The Prince of Wales titles was passed from King Charles to William. It is now only William’s children who can be Prince or Princess of Wales, along with their parents. Catherine is now Princess of Wales.",0
1028,i will never call the sniveling weasel prince charles king and you cant make me you limey pricks,1
1029,RT @steak_jones: I bet Prince Charles can do the least push-ups of any king in history,0
1030,RT @isaguor: DM: Neither King Charles nor Prince William will attend the Cop27 climate summit after reportedly being advised to stay away b…,0
1031,"@GreenShades9 @richardaeden You mean like the Queen‘s gin? Or Charles‘ royal honey? Or royal perfume that gives only 10% to charity? 😂

https://t.co/DYbZOieXRy",1
1032,"@BjCruickshank This is not the first time the issue of ""Royal Assent"" has surfaced at Holyrood. It is a UK constitutional convention built into Holyrood's so-called parliamentary democracy. 
Charles the meddling Prince &amp; his ""black spider"" memos becomes the Meddling Monarch like his predecessor",1
